"","seqnames","start","end","width","strand","Conc","Conc_JQ1_FCPF_plus_sg_h","Conc_no_Treat","Fold","p.value","FDR"
"803","chr1",29156896,29157296,401,"*",7.94115786660533,8.40861832771861,7.24526363457791,0.129179849769493,0.081139049800364,0.834195024298674
"804","chr20",38435088,38435488,401,"*",6.78670528043603,6.20479244217683,7.20021552760668,-0.140015848105242,0.0814463509983571,0.834195024298674
"805","chr2",42196343,42196743,401,"*",6.43095858789405,6.82614357740507,5.88489988296148,0.143859332181778,0.0814964738067039,0.834195024298674
"806","chr9",135950309,135950709,401,"*",7.48708926010254,7.94400987882118,6.81452621911363,0.130803754294963,0.0816604536553919,0.834195024298674
"807","chr4",172143631,172144031,401,"*",6.43771063097029,6.81959536470741,5.91685210943321,0.146671945371557,0.0818229439177525,0.834195024298674
"808","chr4",3496041,3496441,401,"*",5.60322268853545,5.99029148008226,5.07262170528795,0.145278668264015,0.0819902977400773,0.834195024298674
"809","chrX",108558217,108558617,401,"*",5.19009755159353,5.60902894592308,4.59731558886389,0.138229120969372,0.0820138800166089,0.834195024298674
"810","chr18",55163520,55163920,401,"*",5.89914627767263,6.27238668520383,5.39431170012102,0.148485701744076,0.0820385825098091,0.834195024298674
"811","chr11",62841317,62841717,401,"*",8.5905936759026,9.09655416779889,7.80454815972328,0.121235262324747,0.0822510955886283,0.834195024298674
"812","chr16",53055236,53055636,401,"*",6.1244030693935,5.53327701181509,6.54251250054247,-0.13842793946755,0.0822520687880905,0.834195024298674
"813","chr2",58046611,58047011,401,"*",6.30868998817521,5.71047267911489,6.73030950245967,-0.137588283550166,0.0823661565709875,0.834195024298674
"814","chr16",586558,586958,401,"*",6.05634294789547,6.43440360434582,5.5426069110354,0.146842103081115,0.082646773928968,0.834195024298674
"815","chr12",120292858,120293258,401,"*",8.26806280943762,8.7478970065626,7.54406298694334,0.125544442697687,0.0828458282450754,0.834195024298674
"816","chr19",39204792,39205192,401,"*",6.62859970763926,7.00794991773323,6.11246786485732,0.146407930926024,0.0829294033854738,0.834195024298674
"817","chr1",28648591,28648991,401,"*",8.52679152616639,9.01943341114029,7.77284913388667,0.122903241578251,0.0832318819980055,0.834195024298674
"818","chr3",47347329,47347729,401,"*",6.86196409405032,7.27293524743633,6.28510006188292,0.139018292852711,0.0832382153798321,0.834195024298674
"819","chr3",138199837,138200237,401,"*",6.52592453772738,6.90152838727758,6.01673601644061,0.146988051244515,0.0832933029768035,0.834195024298674
"820","chr19",48875169,48875569,401,"*",6.55384693220809,6.96825306916977,5.97014632782176,0.138195582983062,0.0833022031425274,0.834195024298674
"821","chr17",21043428,21043828,401,"*",5.78309726743408,5.23489788156502,6.17939583219793,-0.142344471262635,0.0833598975767037,0.834195024298674
"822","chr6",13380695,13381095,401,"*",7.82090274816274,8.26177991595257,7.18282962167803,0.132686761337866,0.0834069892204722,0.834195024298674
"823","chr2",217077901,217078301,401,"*",6.30643753983242,6.73333733949991,5.69745375959501,0.135409975257314,0.0834292471561582,0.834195024298674
"824","chr10",15244849,15245249,401,"*",7.11374434515261,7.53260346913433,6.52110809042509,0.137149363989123,0.083486450725252,0.834195024298674
"825","chr7",46461460,46461860,401,"*",5.17426699762883,5.61045946228248,4.54604056945154,0.133360713364709,0.0835044833917486,0.834195024298674
"826","chr11",18322171,18322571,401,"*",6.3066312402735,5.75233212721759,6.70608913369836,-0.141473195814841,0.0835535695666834,0.834195024298674
"827","chr5",56415481,56415881,401,"*",6.66348395632674,7.05854180199464,6.11766935940988,0.142176088666417,0.0836856078030661,0.834195024298674
"828","chrX",110363254,110363654,401,"*",5.55096215342574,5.94425300150254,5.00853358886595,0.142450261158764,0.0837571931143039,0.834195024298674
"829","chr1",86991735,86992135,401,"*",6.2769545626424,6.68333324805022,5.70915532583883,0.139530678548188,0.0837581028765245,0.834195024298674
"830","chr6",30609757,30610157,401,"*",6.11470512632618,6.5073092757148,5.57358919950901,0.142443119843832,0.0839778472387571,0.834195024298674
"831","chr9",112170961,112171361,401,"*",7.4411989754191,7.8919240825597,6.78209842980926,0.130245094642952,0.0839813124985032,0.834195024298674
"832","chr15",72228442,72228842,401,"*",6.35086624704296,6.71133002482307,5.86922303068323,0.150064883328024,0.0840860088687016,0.834195024298674
"833","chr4",38323108,38323508,401,"*",5.80240957011264,6.20513062889209,5.24176892864849,0.139899597858627,0.0842475404953732,0.834195024298674
"834","chr5",148747535,148747935,401,"*",6.42355347604128,6.82636342869891,5.86273948926841,0.1399043686401,0.0843298983938586,0.834195024298674
"835","chr3",156460182,156460582,401,"*",7.016398021009,7.43428821519998,6.42571315226921,0.136170255848381,0.0850125950528039,0.834195024298674
"836","chr11",77302743,77303143,401,"*",5.58742152089224,5.96733626049208,5.07023893459045,0.144381147419287,0.0852568418682303,0.834195024298674
"837","chr6",29967509,29967909,401,"*",6.71237171957094,7.13864798505763,6.10466557236134,0.134128013698312,0.0853270715722719,0.834195024298674
"838","chr10",124717913,124718313,401,"*",7.51096271712909,7.94364511796127,6.89004949156817,0.132806488833861,0.085417013041045,0.834195024298674
"839","chr3",23739475,23739875,401,"*",5.82649435369011,6.21433766784109,5.29442911387121,0.142274526427937,0.0855097859229504,0.834195024298674
"840","chr12",23555930,23556330,401,"*",6.87759737815293,6.19606863567127,7.33859755251735,-0.126818744903259,0.0860126857507824,0.834195024298674
"841","chr12",108700119,108700519,401,"*",7.97409317797132,8.43083453538832,7.30192224796412,0.127534267598605,0.0860786127646525,0.834195024298674
"842","chr8",49131657,49132057,401,"*",5.37172233175173,4.75501398562217,5.80237458203848,-0.13278066734941,0.0860821960254827,0.834195024298674
"843","chr11",57648200,57648600,401,"*",7.45790229341141,7.90466708210899,6.80731201930432,0.129434551272434,0.0861193469995629,0.834195024298674
"844","chr2",218944971,218945371,401,"*",5.71724794166667,6.09152975126545,5.21049738640614,0.144951382822724,0.0862559144909386,0.834195024298674
"845","chr2",88016111,88016511,401,"*",8.50310252610832,8.99513713756591,7.75060004418218,0.120749565978794,0.0863496000369334,0.834195024298674
"846","chr2",190607010,190607410,401,"*",5.41191629601715,5.80649825027621,4.86701482280889,0.140116983185839,0.0864177540135108,0.834195024298674
"847","chr13",28347439,28347839,401,"*",5.3547621036688,5.77976020641931,4.74966968235253,0.133343964607916,0.0865299017728571,0.834195024298674
"848","chr2",187509810,187510210,401,"*",6.46299734642665,6.85926286994168,5.91486154694089,0.139720369629585,0.0865508288073116,0.834195024298674
"849","chr4",48591431,48591831,401,"*",5.79709991936218,6.16402013780851,5.30380963363962,0.146350871822763,0.0866817613067793,0.834195024298674
"850","chr6",108575921,108576321,401,"*",6.84291761707634,7.24952152069355,6.27467583186293,0.137328099097682,0.0866820092676166,0.834195024298674
"851","chr17",28527289,28527689,401,"*",6.86263578747772,7.27839576523831,6.27622724346946,0.135301103356828,0.0867554985084671,0.834195024298674
"852","chr2",85538727,85539127,401,"*",6.82323035855661,6.2339038145244,7.24044493911542,-0.135048887697468,0.0868499555778615,0.834195024298674
"853","chr19",55672362,55672762,401,"*",6.31623832334275,6.69754377545649,5.79646221339293,0.142750379342783,0.0869337387752005,0.834195024298674
"854","chr5",168656104,168656504,401,"*",5.87169505599883,6.26399841592952,5.3311535215109,0.140134509629334,0.0870048233966712,0.834195024298674
"855","chr5",140611098,140611498,401,"*",7.02645666779968,7.43506691289351,6.45426340716568,0.136662241667422,0.0870201231314442,0.834195024298674
"856","chr12",42549439,42549839,401,"*",5.63307216933238,6.01389131514981,5.11420378092829,0.142743355881815,0.0870762865678921,0.834195024298674
"857","chr1",167728853,167729253,401,"*",6.30939557634453,6.68226476952343,5.80524301255551,0.144599567736644,0.0871220160206052,0.834195024298674
"858","chr16",29183092,29183492,401,"*",6.00816660420685,6.36445021927804,5.53398684046978,0.148516061299144,0.0872579779645262,0.834195024298674
"859","chr4",113052836,113053236,401,"*",7.38161751209734,7.8065651134736,6.77662821679202,0.132947584037332,0.0873660587038323,0.834195024298674
"860","chr12",12810412,12810812,401,"*",5.74833922185611,6.11246108631993,5.26011496840109,0.146577063883358,0.0874198810496593,0.834195024298674
"861","chr1",30191073,30191473,401,"*",5.97856088073609,6.34560601219923,5.48504381237871,0.145825099316148,0.0874215331957923,0.834195024298674
"862","chr4",169100700,169101100,401,"*",6.83817913116915,7.25890659674701,6.24176892864849,0.133705466660115,0.0874685607880749,0.834195024298674
"863","chr5",37672168,37672568,401,"*",6.84768943554279,7.27412845647398,6.23964996177823,0.132505483998787,0.0875041647893531,0.834195024298674
"864","chr3",128415908,128416308,401,"*",7.42903969838501,6.67629711885604,7.92117562943644,-0.119921488082376,0.0875538629008837,0.834195024298674
"865","chr3",179071567,179071967,401,"*",6.12327642891085,5.56367697806385,6.5254632105217,-0.137799009126527,0.0875787974518946,0.834195024298674
"866","chr16",58034752,58035152,401,"*",5.79502424700112,6.165272111433,5.29567359189241,0.14477364674576,0.0878995772666093,0.834195024298674
"867","chr20",47332713,47333113,401,"*",6.42077234871103,6.77985102427111,5.94160883463694,0.147376087791086,0.0879362848362509,0.834195024298674
"868","chr2",207960130,207960530,401,"*",6.20436415574149,6.60310918255102,5.65144480017644,0.13795739005099,0.0880276731510825,0.834195024298674
"869","chr17",18781097,18781497,401,"*",5.31096598351025,4.69922536278571,5.73920843258467,-0.131846276919962,0.0880453173093348,0.834195024298674
"870","chr13",25352200,25352600,401,"*",6.96309916892314,7.38757514210379,6.35907242913609,0.13247143674116,0.0881029428930786,0.834195024298674
"871","chr11",59786731,59787131,401,"*",6.14500389079285,6.55629589260318,5.56750333866353,0.135120423602471,0.0881252434417982,0.834195024298674
"872","chr4",70938100,70938500,401,"*",7.11935033148214,7.53727339862127,6.52859932263363,0.133840541456354,0.0881316725736564,0.834195024298674
"873","chr19",12783689,12784089,401,"*",6.29123234237976,5.69816859386311,6.71030346989878,-0.133718722608449,0.0881476865928965,0.834195024298674
"874","chr3",52694537,52694937,401,"*",5.95808659697189,6.31987114844113,5.47407264312104,0.146315126771508,0.0883455070115777,0.834195024298674
"875","chr12",95173931,95174331,401,"*",7.01913957923687,7.43977555477567,6.42291452561028,0.133000576407013,0.0885045415807843,0.834195024298674
"876","chr22",40711533,40711933,401,"*",6.26111896820241,6.64765505357611,5.7315237633132,0.140308517876074,0.08857271305845,0.834195024298674
"877","chr12",104137761,104138161,401,"*",6.19484156113704,5.62434073728666,6.60259349434804,-0.135799178860646,0.0886322127236614,0.834195024298674
"878","chr6",12010864,12011264,401,"*",6.82950769109016,6.19531983029048,7.26854202330775,-0.12916640984771,0.0887284682812092,0.834195024298674
"879","chr9",96973997,96974397,401,"*",6.61328014223989,6.98527616117473,6.11072985753691,0.143571044202101,0.0888251700537939,0.834195024298674
"880","chr7",127822893,127823293,401,"*",6.35520854741924,6.71113954757992,5.88165561059845,0.147401836418647,0.0889184864622848,0.834195024298674
"881","chr4",153409982,153410382,401,"*",6.69833017340009,7.08604715110719,6.16650393128452,0.139833888149335,0.088932068454242,0.834195024298674
"882","chr12",21437384,21437784,401,"*",5.03648195332392,4.41849994537124,5.46775006472703,-0.130476126436987,0.0889998408903774,0.834195024298674
"883","chr14",71751172,71751572,401,"*",6.70360714093412,7.08006431618787,6.19284162704849,0.14236874871978,0.0890196372319298,0.834195024298674
"884","chr12",118060911,118061311,401,"*",6.35792558117398,5.78057736134704,6.76914081674407,-0.134691545680123,0.0890882217362163,0.834195024298674
"885","chr11",33893257,33893657,401,"*",6.61707740569133,6.05771808138262,7.01914088580318,-0.136661878559246,0.0890920045417472,0.834195024298674
"886","chr6",67184385,67184785,401,"*",5.92512684260324,6.3010644910642,5.41532175896827,0.142277614403325,0.0891422124148346,0.834195024298674
"887","chr21",45360200,45360600,401,"*",7.5214095962731,7.97388362648723,6.85852729146621,0.125972289534373,0.0893657994339871,0.834195024298674
"888","chr12",2795374,2795774,401,"*",5.1326578681016,4.48376755521695,5.57862745417553,-0.127390940735854,0.0894052485493762,0.834195024298674
"889","chr3",177345612,177346012,401,"*",7.33034574201979,6.69038354136727,7.7721162848827,-0.127911043899921,0.0896954759509542,0.834195024298674
"890","chr4",109735755,109736155,401,"*",6.76025643954619,7.17656540032715,6.17274764921994,0.132700506136325,0.0901978043613628,0.834195024298674
"891","chr16",87854478,87854878,401,"*",7.66568539977898,8.08608387492411,7.06994081135422,0.131842586665304,0.0902194366091188,0.834195024298674
"892","chr8",41787858,41788258,401,"*",6.37422763500082,6.75293366703788,5.85929334776987,0.140862950136442,0.0902539462056951,0.834195024298674
"893","chr5",57067520,57067920,401,"*",6.1457549390427,6.51761556911246,5.64345284754197,0.142198479319444,0.0906277133120526,0.834195024298674
"894","chr20",5549198,5549598,401,"*",6.55750626885782,6.96208029172691,5.993245770273,0.13480981751781,0.0906318148762079,0.834195024298674
"895","chr19",18274996,18275396,401,"*",6.18848655887264,6.57895325689359,5.65144480017644,0.137848763313816,0.0906478721949205,0.834195024298674
"896","chr2",107746652,107747052,401,"*",6.24110499440352,6.66893231807941,5.63021758084939,0.129773072869622,0.0907458463851228,0.834195024298674
"897","chr17",46887739,46888139,401,"*",7.13440028270776,7.54504610984671,6.55818122286192,0.133279534679168,0.0910343726319477,0.834195024298674
"898","chr6",90537699,90538099,401,"*",5.5190571142975,5.90692606817013,4.98694336299741,0.137935214280025,0.0913226008281557,0.834195024298674
"899","chr7",16740263,16740663,401,"*",7.47614321647375,7.91665851068907,6.8388342490797,0.12685994801615,0.0914356826636616,0.834195024298674
"900","chr7",44490528,44490928,401,"*",6.53639699761576,5.95576040925683,6.9492666667616,-0.132540212076799,0.0915768438267818,0.834195024298674
"901","chr19",5799195,5799595,401,"*",7.09910227669503,7.55256456282692,6.43407660527736,0.124137735463967,0.0916772554944846,0.834195024298674
"902","chr8",124583261,124583661,401,"*",6.94977662208138,7.3614926914635,6.37143412861947,0.132554547798571,0.0917288556198733,0.834195024298674
"903","chr1",225924293,225924693,401,"*",6.67621226214097,6.08142811651226,7.09613562305362,-0.130906165751042,0.0917592781943878,0.834195024298674
"904","chr8",95269040,95269440,401,"*",6.06814290989621,5.5029930503966,6.47317111230901,-0.134011119707023,0.0917811425150048,0.834195024298674
"905","chr5",132114552,132114952,401,"*",6.03439824670003,6.40816307771326,5.52859932263363,0.140799575455992,0.0918346194016358,0.834195024298674
"906","chr8",133540134,133540534,401,"*",6.70001574248366,7.10141581344425,6.14194735322332,0.134589297026599,0.0919158693142526,0.834195024298674
"907","chr8",123514215,123514615,401,"*",6.71130931334481,7.13529524933647,6.10828168759561,0.129801725675613,0.091978760627354,0.834195024298674
"908","chr15",63895225,63895625,401,"*",7.01739457154192,6.41669052663264,7.44023889823553,-0.130135882696493,0.091990934674756,0.834195024298674
"909","chr6",49888731,49889131,401,"*",6.61265192074418,7.04187419217696,5.99889449248565,0.128613135444493,0.0920637124528136,0.834195024298674
"910","chr6",108574718,108575118,401,"*",6.21089004157138,6.58025746682999,5.71314669827475,0.141685583768179,0.0921285286243451,0.834195024298674
"911","chr2",62966937,62967337,401,"*",5.90066400951055,6.28361154005693,5.37781636159961,0.138523660793922,0.0921452753165386,0.834195024298674
"912","chr18",6676128,6676528,401,"*",6.53065108909013,6.91486965377031,6.00541904237974,0.138262506421,0.0921908675404665,0.834195024298674
"913","chr2",218398021,218398421,401,"*",6.55698609273719,5.95576040925683,6.98008694686118,-0.129918875976093,0.0922578680907203,0.834195024298674
"914","chr4",40290758,40291158,401,"*",7.93086975329751,8.37390114847748,7.28823522208162,0.125800946193641,0.0922789089000962,0.834195024298674
"915","chr1",202944595,202944995,401,"*",6.9023169232333,7.31015265928894,6.33165098699846,0.132936053048238,0.0923168834691317,0.834195024298674
"916","chr16",27245880,27246280,401,"*",5.80513719169849,6.17535771319296,5.30583649501864,0.141258878151627,0.0924235042350351,0.834195024298674
"917","chr17",28719928,28720328,401,"*",7.25663825265924,6.60367365126658,7.70451139827328,-0.124679405862737,0.0926026610207418,0.834195024298674
"918","chr19",2974469,2974869,401,"*",5.85104956686027,6.2242873918255,5.3462197358496,0.140214067448171,0.0927970460188935,0.834195024298674
"919","chr17",58492668,58493068,401,"*",6.70612378078384,7.09648125036363,6.1692897504969,0.136318856552255,0.0929201753722132,0.834195024298674
"920","chr7",2771256,2771656,401,"*",6.64203379385282,7.03107422063122,6.10770090130579,0.136546929906858,0.0930147489456588,0.834195024298674
"921","chr4",7831297,7831697,401,"*",6.44741565300693,6.83200542282176,5.92148610223271,0.137449941795777,0.0930988246462793,0.834195024298674
"922","chr10",113002429,113002829,401,"*",5.50851474016294,5.88318562655162,5.00104735032464,0.139675323293806,0.0932774695305176,0.834195024298674
"923","chr18",22065928,22066328,401,"*",5.97769388183122,6.34683258604164,5.48036763381671,0.140719971533463,0.0934434056647739,0.834195024298674
"924","chr1",92446508,92446908,401,"*",6.42391119660244,6.79395579073278,5.9249318737555,0.140602587146351,0.0934677944952129,0.834195024298674
"925","chr18",57832729,57833129,401,"*",5.59483664725374,5.96709699716218,5.09180160400568,0.139914558665311,0.0936077751978088,0.834195024298674
"926","chr2",196177101,196177501,401,"*",6.55164740933441,6.93870875239053,6.02106049663998,0.136440423858294,0.0937945484350358,0.834195024298674
"927","chr17",48439346,48439746,401,"*",6.37518260938041,6.75432087934628,5.85944494145717,0.138268986474032,0.0938732411995862,0.834195024298674
"928","chr3",133851449,133851849,401,"*",7.04827893220294,7.47289063852952,6.44397526994847,0.128263474642757,0.0940074919218891,0.834195024298674
"929","chr5",179606211,179606611,401,"*",5.22110498340142,5.87159344306747,4.00452118394574,0.0903133143135674,0.0941095027137536,0.834195024298674
"930","chr7",103810415,103810815,401,"*",5.58667656334044,5.95576040925683,5.08945032705333,0.140067772433154,0.0944912811100645,0.834195024298674
"931","chr15",81085236,81085636,401,"*",6.15830404012985,6.54093726813867,5.63604507792467,0.136819151214616,0.0945554024060991,0.834195024298674
"932","chr8",101048680,101049080,401,"*",6.84361537770236,7.24952152069355,6.27674401015506,0.131775751405705,0.0945659272218407,0.834195024298674
"933","chr7",725567,725967,401,"*",7.5088737173932,7.95044184866471,6.86933984274884,0.124511600312737,0.0945671914572564,0.834195024298674
"934","chr1",160949182,160949582,401,"*",8.04976177773871,8.49499775020558,7.40243715908634,0.123601939991954,0.0948875597842105,0.834195024298674
"935","chr4",17670460,17670860,401,"*",7.10250917900474,7.50463083533701,6.54303656552127,0.132352234122758,0.0949415956921089,0.834195024298674
"936","chr8",48466558,48466958,401,"*",5.22710908101266,5.6847889901132,4.55288346647138,0.120878799227085,0.0950911609871153,0.834195024298674
"937","chr9",110370383,110370783,401,"*",6.89959107571327,7.30604145366281,6.33165098699846,0.130967717286082,0.095572078202885,0.834195024298674
"938","chr6",109391569,109391969,401,"*",6.10651022676442,6.49213802139283,5.57862745417553,0.135403744747253,0.0955841718755444,0.834195024298674
"939","chr10",119080453,119080853,401,"*",6.56859481312559,5.95455405079296,6.99795457334915,-0.126351664236707,0.0956009406213886,0.834195024298674
"940","chr16",11072729,11073129,401,"*",5.87240607111787,6.22435412761966,5.40590400353324,0.143340658659711,0.0956631834675731,0.834195024298674
"941","chr6",16007148,16007548,401,"*",5.76380460054368,6.122563340494,5.28521291312795,0.141525262962908,0.0958650227153333,0.834195024298674
"942","chrX",55116594,55116994,401,"*",6.30065260574217,6.66795125920897,5.80667509196699,0.139446849437856,0.0959144490256649,0.834195024298674
"943","chr1",111660640,111661040,401,"*",6.41114885325198,6.77898802376805,5.91618889372054,0.139223552915888,0.0960810476475383,0.834195024298674
"944","chr12",75837742,75838142,401,"*",5.86447535495511,6.2146064395667,5.40117197075372,0.143482796781719,0.0961994602186713,0.834195024298674
"945","chr2",46339972,46340372,401,"*",7.1758565151998,7.60008873495849,6.57232688183779,0.126831065393919,0.0962738959706708,0.834195024298674
"946","chr22",39965739,39966139,401,"*",5.91034111326355,6.31081276090613,5.35407642099133,0.131633579883082,0.096277080950049,0.834195024298674
"947","chr4",3082965,3083365,401,"*",5.68198589734984,6.0478286361486,5.19064950989991,0.139407823969885,0.0965117240657749,0.834195024298674
"948","chr11",65428027,65428427,401,"*",6.80013691422067,7.16928413754537,6.30279513411234,0.138663583002623,0.0965349178569184,0.834195024298674
"949","chr21",29649343,29649743,401,"*",7.31716255510732,6.69033522800886,7.75268553847361,-0.124352625871621,0.096695940408503,0.834195024298674
"950","chr3",13575344,13575744,401,"*",6.93380908602733,7.3245658831383,6.3962154011843,0.133536067734693,0.0968246747802291,0.834195024298674
"951","chr4",159151100,159151500,401,"*",7.2235950070085,7.64357916309182,6.62868801733189,0.127295940913581,0.096847506991388,0.834195024298674
"952","chr10",59713476,59713876,401,"*",5.70095772733115,6.05839206958822,5.22472940553892,0.141229591424715,0.0968531982893902,0.834195024298674
"953","chr2",41830597,41830997,401,"*",6.68599789652544,7.0807279476521,6.14081235446801,0.132423764483354,0.0971217770885809,0.834195024298674
"954","chr10",26377359,26377759,401,"*",4.94657866755439,5.39988040271642,4.28190152177717,0.120266440618199,0.0972321599972026,0.834195024298674
"955","chr16",70523717,70524117,401,"*",6.89923003988675,6.31043559696583,7.31617970025359,-0.127730671651471,0.0972881827497968,0.834195024298674
"956","chr6",25973907,25974307,401,"*",5.62889978292025,5.9909192552894,5.14446351913465,0.139796698178714,0.097404943302924,0.834195024298674
"957","chr15",39358383,39358783,401,"*",5.6077733659385,5.97802859595837,5.10840925266646,0.137507488275652,0.097793153384606,0.834195024298674
"958","chr1",120354861,120355261,401,"*",6.04018278052219,6.40851554188645,5.54432476176976,0.137841534290215,0.0977956671286348,0.834195024298674
"959","chr14",103522127,103522527,401,"*",5.95370216655003,5.39952582231006,6.35309667203766,-0.131098537047059,0.0979038070897162,0.834195024298674
"960","chr12",14257683,14258083,401,"*",6.51798974905197,5.95712639717341,6.92082501386458,-0.130261241635525,0.0979376458844314,0.834195024298674
"961","chr7",4642077,4642477,401,"*",6.40557540156955,5.90742493004852,6.77516598356074,-0.137686054553358,0.0979539757618437,0.834195024298674
"962","chrX",130952354,130952754,401,"*",5.79588464572802,6.19634083220525,5.23964996177823,0.130315202823442,0.0983009188170393,0.834195024298674
"963","chr21",31714321,31714721,401,"*",6.83671708606957,7.21413605618221,6.32417093330583,0.135516614343825,0.0983074009159404,0.834195024298674
"964","chr15",49747297,49747697,401,"*",5.51204661852256,5.89552382995652,4.98820604894024,0.133708111809521,0.0987617211493477,0.834195024298674
"965","chr2",108356288,108356688,401,"*",5.76999888505719,6.15231218084154,5.24833877468711,0.133992199930593,0.0988765766014385,0.834195024298674
"966","chr6",7468460,7468860,401,"*",7.26185058368481,7.65112384046435,6.72707601541482,0.132409955535163,0.0990444181409903,0.834195024298674
"967","chr20",45890941,45891341,401,"*",6.08331449140681,5.6242395825924,6.4310339210368,-0.142078875965891,0.0990961209384619,0.834195024298674
"968","chr4",102684516,102684916,401,"*",7.7190032108651,8.16539377316195,7.06921331341271,0.120613067226264,0.0991020978613978,0.834195024298674
"969","chr4",184854642,184855042,401,"*",6.01919069339019,6.36499514354668,5.5634595963839,0.142437869808581,0.0991281241972102,0.834195024298674
"970","chr17",59829375,59829775,401,"*",6.93234472315041,6.29163211643155,7.37446966791761,-0.121389251581538,0.0992900228168917,0.834195024298674
"971","chr7",30296211,30296611,401,"*",5.83023406704137,6.24385164688746,5.2481072195403,0.126701047665931,0.0994614540258176,0.834195024298674
"972","chr1",85225091,85225491,401,"*",6.4874137608825,6.85827409178038,5.98694336299741,0.136189364961232,0.0994740198078234,0.834195024298674
"973","chr3",43690498,43690898,401,"*",6.75716268255481,6.21453925132938,7.15055539288548,-0.131268052786624,0.0994984739695903,0.834195024298674
"974","chr8",105565353,105565753,401,"*",6.00097622012088,6.34720035493499,5.54451333955985,0.142140032091585,0.0995015935574134,0.834195024298674
"975","chr3",182787646,182788046,401,"*",6.5235570941956,6.89552382995652,6.02106049663998,0.13585230269025,0.0995899783295186,0.834195024298674
"976","chr21",33542106,33542506,401,"*",6.97615070543924,6.37444251534441,7.39948871983478,-0.124789180451235,0.0997641616817428,0.834195024298674
"977","chrX",50198469,50198869,401,"*",5.71728129900249,6.0808385232235,5.2300759072285,0.137651015460677,0.0998271715875305,0.834195024298674
"978","chr17",48997597,48997997,401,"*",6.68946004424214,6.0911638549925,7.11111845844965,-0.125028255003536,0.0999511871759948,0.834195024298674
